,State,Hotel,Year,Rating,Traveldate,Reviews,Username,Sentiment,Sentiment_score
126,Selangor,Aerotel Kuala Lumpur Hotel,2023,4.5,"December 1, 2023","Location is great just next to the airport, great for late arrivals. . There are no windows in the room. It is very easy overslept.",Phil,Positive,0.372666667
127,Selangor,Aerotel Kuala Lumpur Hotel,2023,4,"November 30, 2023","Location
Clean
Furniture . Staff in chick-in wasn't giving the right information about transportation to other terminal
Noise from construction somewhere else , so difficult to sleep",Fawaz,Positive,0.006845238
128,Selangor,Aerotel Kuala Lumpur Hotel,2023,4,"November 26, 2023",It is located right in the airport so when we missed our flight we were right there to catch the next one. . No windows was a little scary.,Amy,Negative,-0.023214286
129,Selangor,Aerotel Kuala Lumpur Hotel,2023,4,"November 26, 2023","The location is awesome. We had a long stop over in KL so decided to get a room for 12 hours to get some sleep. We went through immigration and the hotel is a short walk from there. It is basically in the airport and is surrounded by shops and eating places. There is a free shuttle bus to the Mitsui outlet stores which we took and that was very convenient.
The room itself has no windows, was cool, had a very nice bed, clean food quality linen and a clean small bathroom. It was all we needed. Easy check out by dropping your key into the key box in reception. . We asked to check out an hour later but that was expensive and we didnÃÂ¢ÃÂÃÂt end up doing it. There was a bit of noise from people in the hallways which kept us awake for a while.",Alexandra,Positive,0.206444444
130,Selangor,Aerotel Kuala Lumpur Hotel,2023,4,"November 24, 2023","Really easy to find - took the KLIA Ekspres train from T1 for RM2 (which is about ÃÂÃÂ£0.35p), even got the ticket in the baggage claim area so avoided the queue at the station (and could use card so didn't need Malaysia money). The hotel is just at the exit from the train and up an elevator. Quick and friendly check-in. The room was bigger than I was expecting, with lovely modern bathroom with excellent walk-in shower, fluffy towels and all the amenities you might need. The bed was reaaaaallllly comfy with good quality linens and pillow choices - I slept like a log! Thought it would be strange not having a window but this made for a better sleep. The coffee shop (Coffee Bean/Tea Leaf) just opposite makes excellent coffee and breakfast bagels. Really easy to then check-in for the next flight at T2 the next day. Perfect for a stopover in between flights and would stay again. . I don't think I've slept as good since!",Dominique,Positive,0.404166667
131,Selangor,Aerotel Kuala Lumpur Hotel,2023,3.5,"November 24, 2023","Great location, right outside the escalator to departure area. Amazing place to stay overnight if you have a long layover, or want to spend the night closer to the airport for an earlier flight. . The size of rooms. Booked two rooms of the same kind, one was significantly smaller than the other. It was late in the night when we reached and was just for a night so didnt bother changing the rooms.",Rahul,Positive,0.16461039
132,Selangor,Aerotel Kuala Lumpur Hotel,2023,3.5,"November 23, 2023",It was just outside the immigration so very easy for connecting flights . The fact I had to go through immigration,David,Positive,0.281666667
133,Selangor,Aerotel Kuala Lumpur Hotel,2023,3.5,"September 27, 2023","Generally very comfortable and very clean. The room was also quiet. . Air conditioning system was too cold, and we couldn't understand how to adjust it. Even though we were shown how to set it, it just wouldn't warm up. We had to keep turning it off.",Rosemary,Positive,0.199333333
134,Selangor,Aerotel Kuala Lumpur Hotel,2023,3.5,"September 26, 2023","Convenient for early morning flights . There are food stations underneath the room, itÃÂ¢ÃÂÃÂs noisy at night that you can hear the tables/ chairs moving all the time. The check in staff didnÃÂ¢ÃÂÃÂt inform us any cafe or restaurant available for the daily room booking.",Wu,Positive,0.166666667
135,Selangor,Aerotel Kuala Lumpur Hotel,2023,3.5,"September 22, 2023","It was in the airport terminal and easy to find. The shower was excellent, the room was clean and the bed was comfy. . No window, no teabags. Could only get one channel on TV",Frank,Positive,0.45
136,Selangor,Aerotel Kuala Lumpur Hotel,2023,3.5,"September 20, 2023",Good for short stay for layover at the airport. Lots of restaurants and shops nearby. . Photos doesn't reflect the actual space and layout of the room. Smaller than expected. Lots of noise from the shopping area.,Shao,Positive,0.12
137,Selangor,Aerotel Kuala Lumpur Hotel,2023,4,"September 17, 2023",clean and convenient . no,Farah,Positive,0.366666667
138,Selangor,Aerotel Kuala Lumpur Hotel,2023,4.5,"September 17, 2023",Room very clean . Nothing,Bella,Positive,0.476666667
139,Selangor,Aerotel Kuala Lumpur Hotel,2023,4.5,"September 17, 2023",Very comfortable . Have to clear customs and security to get to the hotel.,Seann,Positive,0.31
140,Selangor,Aerotel Kuala Lumpur Hotel,2023,4,"October 8, 2023","Location in the terminal. Easy to find food outlets. Showers clean. Hair dryer, drinking water provided, Plenty of multinational electrical outlets. Towel and toothbrush. . Doors banging. Like many airport hotels, doors bang at all times, but more here because people are going to and from showers and toilets. `",Simon,Positive,0.45
141,Selangor,Aerotel Kuala Lumpur Hotel,2023,4,"October 7, 2023","The location of the hotel is convenient for transit travellers.
The bed and room was really comfortable.
The bathroom was really clean . Nothing",Asraya,Positive,0.383333333
142,Selangor,Aerotel Kuala Lumpur Hotel,2023,4.5,"October 6, 2023",Clean. Comfortable beds. No hassle. . Loud voices heard from next door.  Lighting was low which is good for some but we like a little more light .,Sharon,Positive,0.253240741
143,Selangor,Aerotel Kuala Lumpur Hotel,2023,4,"October 5, 2023",Convenient for stopover as it is inside the airport. You have what you need. . It is a little pricey.,Suiling,Negative,-0.1875
144,Selangor,Aerotel Kuala Lumpur Hotel,2023,3.5,"October 3, 2023","Friendly staff, simple and comfortable room, free toiletries were a nice touch. Location is so convenient. . There was supposed to be soundproofing, but the room was very noisy, with people shouting in the corridor through the night and I could hear the baby in the next room, as well as other noises, so sleep was disturbed.",Laura,Positive,0.23125
145,Selangor,Aerotel Kuala Lumpur Hotel,2023,4,"October 3, 2023",Facility . Lighting,Emanacare08,Neutral,0
146,Selangor,Aerotel Kuala Lumpur Hotel,2023,4,"October 2, 2023",For transit only . Sounds proofing is bad,Chinhow,Negative,-0.35
147,Melaka,Baba House Hotel,2023,4.5,15/11/2023,Breakfast average. 5 min walk to Jonker Street . Nothing,Raine,Negative,-0.15
148,Melaka,Baba House Hotel,2023,4.5,7/11/2023,Good location . Nil,Lawrence,Positive,0.7
149,Melaka,Baba House Hotel,2023,4,4/11/2023,"Location is superb, just beside jonker street . Soundproof is bad",Sin,Positive,0.15
150,Melaka,Baba House Hotel,2023,4.5,28/10/2023,Well designed. Love the Peranakan vibes throughout the hotel. Breakfast spread is good. Staff are friendly too! . Location.,Hazee,Positive,0.55625
151,Melaka,Baba House Hotel,2023,4,28/10/2023,"My 2nd time there. Location is super n rooms are clean. Good air conditioning too.
Staff are all good n friendly except for parking security guard.
Deco was nice n good for photo taking which my friends loved. I recommended the place so it was important for me. . We had a driver n when we wanted to enter parking area at the back of Baba Hse, with him in our mpv, guard asked us if we were guests.
We said yes n showed him our room key cards too.
He was very unfriendly and was indignant to allow our car in.
After our driver insisted, only he moved the barrier.
We understand we have to inform the reception upon arrival if we needed parking but since our driver stayed somewhere else we disnt require parking on checking in.
However on check out, he needed to load our luggage and parking in front of hotel was full.
He could have been more polite about the matter. Instead he showed us a nasty face and it was an  upsetting end to our stay there!
So rude!! Must be trained better or hotel will get a bad reputation.",Dwina,Positive,0.2128125
152,Melaka,Baba House Hotel,2023,4,27/10/2023,Great location. Staff very helpful and knowledgeable . When i first entered d room. It has a musky smell.,Why,Positive,0.416666667
153,Melaka,Baba House Hotel,2023,4.5,1/8/2023,"Location, aesthetics, food, breakfast, cleanliness . Difficult to fit a family of 4 comfortably in room",Chris,Positive,0.1
154,Melaka,Baba House Hotel,2023,4,1/8/2023,"the location is perfect, rooftop facilities also nice . the sound proof was not great, still can hear ppl walking around the corridor, especially the staff who do cleaning etc",Daniel,Positive,0.32
155,Melaka,Baba House Hotel,2023,4.5,1/8/2023,"Breakfast, location and comfort all great. The only downside was the very late housekeeping of the rooms- you should let customers know of the alternative on check in . See above - housekeeping at 4pm is ridiculous- thatÃÂ¢ÃÂÃÂs nap time after very hot day",Michele,Positive,0.066944444
156,Melaka,Baba House Hotel,2023,4,31/7/2023,Love the architecture . Very thin walls and housekeeping staff was generally very rude,Alexis,Negative,-0.136666667
157,Melaka,Baba House Hotel,2023,4.5,31/7/2023,"Visiting Jonker Street area, where you find many intersting shops in historic Nyonya houses, is the best attraction of visiting Malacca. And staying Baba House can be the best way to truly enjoy the area.  The hotel is located right in the middle of the Jonker Street area, and we were quite impressed when we entered the hotel because the building itself is made out of the traditional building, but the interior design is very nicely done by keeping elements of Nyonya houses in a luxury touch. We stayed at Family Suites for three of us, and the room came with a spacious balcony with a bathtub which we didnÃÂ¢ÃÂÃÂt expect to have. We were happy with the spacious room, comfy beds, spacious bathroom with full amenities. . The indoor tables for breakfast were quite limited, and there were no tables for us when we went there around 9am. We couldnÃÂ¢ÃÂÃÂt find any help from staff and were left stranded for quite sometime while there were several staff in the dining area. I wish they could be a little more attentive to help us find a table.",Sakura,Positive,0.375376984
158,Melaka,Baba House Hotel,2023,5,27/7/2023,Great location. Better than hotels nearer to Jonker street. Quieter but still walking distance to most attractions. Breakfast was surprisingly super good !!! . Nothing,Mohd,Positive,0.626666667
159,Melaka,Baba House Hotel,2023,5,24/7/2023,"The hotel is beautifully arranged, room are spacious and very comfortable. Restaurant offer delicious local food. . N/a",Claudia,Positive,0.5925
160,Melaka,Baba House Hotel,2023,5,24/7/2023,"Very new, modern and Clean. Love the Baba Theme and very convenient, right beside jonker walk. Everything you need from restaurant, street food, local delicacies are all walking distance. . Nil.",Jeff,Positive,0.247093383
161,Melaka,Baba House Hotel,2023,4,22/7/2023,very convenient n good service . very polite staff,Kris,Positive,0.366666667
162,Melaka,Baba House Hotel,2023,4.5,4/9/2023,Beautiful property and well located . Noise travelled so if children were running around you could hear them but it wasnÃÂ¢ÃÂÃÂt often,Ruth,Positive,0.85
163,Melaka,Baba House Hotel,2023,5,3/9/2023,"Baba house is beautifully designed (in keeping with the peranakan aesthetic), centrally located (one street behind the bustling jonker street), and very clean and new.
The room is an adequate size for a couple, but it would be a squeeze if you needed to add a baby cot.
We didnÃÂ¢ÃÂÃÂt try the food in the hotel as there were plenty of good options around. . Welcome drink was just alright.",Grace,Positive,0.362045455
